kakao_id,name,phone,address,latitude,longitude,category,url,source,website,instagram,description,created_at,updated_at
1511452865,힐링&아쉬탕가요가,,경기 광주시 고불로 43-1,37.393161281194864,127.23302300853024,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/1511452865,kakao,,,,2025-10-14T08:13:52.056Z,2025-10-14T08:13:56.487Z
1075921314,아쉬탕가요가 청주점,043-285-0111,충북 청주시 상당구 중흥로 153,36.617376406364,127.51047421997,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/1075921314,kakao,,,,2025-10-14T08:13:52.056Z,2025-10-14T08:13:56.487Z
355086616,인천아쉬탕가요가 아디티,010-4475-1444,인천 중구 신포로35번길 38,37.4730731221303,126.623976994964,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/355086616,kakao,,,,2025-10-14T08:13:52.288Z,2025-10-14T08:13:56.487Z
1269980137,아쉬탕가프라나요가,064-744-4399,제주특별자치도 제주시 도평길 80,33.4789191469687,126.452009682428,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/1269980137,kakao,,,,2025-10-14T08:13:52.288Z,2025-10-14T08:13:56.487Z
654046272,아쉬탕가월곡요가원,010-3659-9057,서울 성북구 월곡로14길 24,37.59975283092568,127.04154791486775,"스포츠,레저 > 요가,필라테스",http://place.map.kakao.com/654046272,kakao,,,,2025-10-14T08:13:52.288Z,2025-10-14T08:13:52.288Z
1997808567,아쉬탕가요가춘천,0507-1332-4539,강원특별자치도 춘천시 춘천로 94,37.8721573934109,127.726689526872,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/1997808567,kakao,,,,2025-10-14T08:13:52.288Z,2025-10-14T08:13:56.487Z
168733809,위례아쉬탕가요가,010-4093-6375,경기 성남시 수정구 위례광장로 320,37.47217986483378,127.14255310304071,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/168733809,kakao,,,,2025-10-14T08:13:52.288Z,2025-10-14T08:13:56.744Z
1015858976,세영아쉬탕가요가,010-3030-9331,경기 의정부시 용민로 483,37.7505581317357,127.118217414029,"스포츠,레저 > 요가,필라테스",http://place.map.kakao.com/1015858976,kakao,,,,2025-10-14T08:13:52.288Z,2025-10-14T08:13:56.745Z
546066105,아쉬탕가요가싯다람,,서울 도봉구 해등로16길 7,37.6564062002226,127.040857573819,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/546066105,kakao,,,,2025-10-14T08:13:52.288Z,2025-10-14T08:13:56.744Z
640049113,아쉬탕가마르가요가원,010-5517-2866,경기 하남시 미사강변동로 127,37.566176017019,127.191041295145,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/640049113,kakao,,,,2025-10-14T08:13:52.288Z,2025-10-14T08:13:56.745Z
1682112472,쌍문아쉬탕가요가,,서울 도봉구 해등로 200,37.658276856055,127.034539359471,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/1682112472,kakao,,,,2025-10-14T08:13:52.288Z,2025-10-14T08:13:56.744Z
1788888636,일산아쉬탕가,031-921-1103,경기 고양시 일산서구 중앙로 1415,37.66917353514486,126.76250665120018,"스포츠,레저 > 요가,필라테스",http://place.map.kakao.com/1788888636,kakao,,,,2025-10-14T08:13:52.288Z,2025-10-14T08:13:56.976Z
1192354891,아쉬탕가 살린요가 본점,031-234-1533,경기 수원시 팔달구 권광로 146,37.2604770844171,127.031844117719,"스포츠,레저 > 요가,필라테스",http://place.map.kakao.com/1192354891,kakao,,,,2025-10-14T08:13:52.288Z,2025-10-14T08:13:52.288Z
898255956,아쉬탕가요가 일산,031-922-8259,경기 고양시 일산서구 주엽로 134,37.67070978619323,126.75811405771375,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/898255956,kakao,,,,2025-10-14T08:13:52.288Z,2025-10-14T08:13:56.744Z
917759705,하리 아쉬탕가 요가,032-548-0038,인천 계양구 계양대로 96,37.53238913547902,126.72285619206286,"스포츠,레저 > 요가,필라테스",http://place.map.kakao.com/917759705,kakao,,,,2025-10-14T08:13:52.288Z,2025-10-14T08:13:56.745Z
620482102,큐어요가x아쉬탕가요가 센,0507-1426-3888,강원특별자치도 원주시 혁신로 35,37.32428276928006,127.97813929812338,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/620482102,kakao,,,,2025-10-14T08:13:52.288Z,2025-10-14T08:13:56.744Z
464032230,아쉬탕가제니요가 호평2호점,,경기 남양주시 늘을1로 284,37.65589030419643,127.25522611779688,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/464032230,kakao,,,,2025-10-14T08:13:52.288Z,2025-10-14T08:13:56.745Z
426478428,아쉬탕가살린요가 수원영통점,031-202-0550,경기 수원시 영통구 봉영로 1612,37.2544567030489,127.074941790865,"스포츠,레저 > 요가,필라테스",http://place.map.kakao.com/426478428,kakao,,,,2025-10-14T08:13:52.519Z,2025-10-14T08:13:52.519Z
1224154814,요가브이앤에이 왕십리,02-464-5951,서울 성동구 고산자로 284,37.5648472416127,127.036718049544,"스포츠,레저 > 요가,필라테스",http://place.map.kakao.com/1224154814,kakao,,,,2025-10-14T08:13:52.519Z,2025-10-14T08:13:52.569Z
1886267922,가야뜨리 요가,0503-7150-7003,서울 마포구 신촌로2안길 20,37.5572410846722,126.928136594629,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/1886267922,kakao,,,,2025-10-14T08:13:52.519Z,2025-10-14T08:13:52.519Z
11627153,요가인디아,051-582-7005,부산 금정구 금정로233번길 85,35.2484393612046,129.091089554288,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/11627153,kakao,,,,2025-10-14T08:13:52.520Z,2025-10-14T08:13:52.520Z
1731309054,로카히요가,010-3633-8685,부산 사하구 낙동대로451번안길 23,35.1046714479539,128.967949675033,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/1731309054,kakao,,,,2025-10-14T08:13:52.520Z,2025-10-14T08:13:52.520Z
1943015309,두요가,010-2805-0717,서울 관악구 남부순환로 1713-7,37.4833920432161,126.940876270198,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/1943015309,kakao,,,,2025-10-14T08:13:52.520Z,2025-10-14T08:13:52.520Z
1893052778,한결같이요가원,0507-1334-1860,경기 성남시 수정구 성남대로1263번길 11,37.4422818016117,127.125688354983,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/1893052778,kakao,,,,2025-10-14T08:13:52.520Z,2025-10-14T08:13:52.569Z
353745383,이숨요가,02-409-3053,서울 송파구 송파대로 345,37.4995037755568,127.11160399767,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/353745383,kakao,,,,2025-10-14T08:13:52.520Z,2025-10-14T08:13:52.520Z
1821042782,복샘요가,010-2223-2789,서울 마포구 토정로 195,37.5455163789001,126.932693420959,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/1821042782,kakao,,,,2025-10-14T08:13:52.520Z,2025-10-14T08:13:52.520Z
1009302989,루아테라피월 yoga studio,010-9726-1243,경기 용인시 기흥구 강남서로 18,37.2727852828809,127.127155894879,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/1009302989,kakao,,,,2025-10-14T08:13:52.520Z,2025-10-14T08:13:52.520Z
1709919885,소울플로우요가,010-9304-0605,서울 양천구 목동중앙북로8길 10,37.5479052156919,126.866331998466,"스포츠,레저 > 요가,필라테스",http://place.map.kakao.com/1709919885,kakao,,,,2025-10-14T08:13:52.520Z,2025-10-14T08:13:52.520Z
1618972338,어스요가,010-4681-1626,경기 의정부시 추동로91번길 15,37.748043228108344,127.06375428198047,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/1618972338,kakao,,,,2025-10-14T08:13:52.520Z,2025-10-14T08:13:56.207Z
1278462159,디파마요가,0503-7152-1820,서울 영등포구 선유로 76,37.5206490571666,126.889906350659,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/1278462159,kakao,,,,2025-10-14T08:13:52.520Z,2025-10-14T08:13:52.570Z
1318265804,요가단,0503-7152-3778,경기 고양시 덕양구 지축로 74,37.64902062200547,126.91611616590754,"스포츠,레저 > 요가,필라테스",http://place.map.kakao.com/1318265804,kakao,,,,2025-10-14T08:13:52.520Z,2025-10-14T08:13:52.520Z
1899222343,고요가,010-6461-1561,부산 부산진구 가야대로 785,35.15792090774426,129.05755900359372,"스포츠,레저 > 요가,필라테스",http://place.map.kakao.com/1899222343,kakao,,,,2025-10-14T08:13:52.520Z,2025-10-14T08:13:52.520Z
17809398,가이아 빈야사 요가,051-758-9323,부산 남구 용소로7번길 21,35.137221644012776,129.101365183802,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/17809398,kakao,,,,2025-10-14T08:13:52.568Z,2025-10-14T08:13:52.569Z
20548957,빈야사요가,02-848-8747,서울 영등포구 도신로 38,37.5046106016459,126.89725403736,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/20548957,kakao,,,,2025-10-14T08:13:52.569Z,2025-10-14T08:13:52.569Z
13643275,빈야사요가원,,충남 보령시 명천중앙길 14,36.3439340786562,126.601656561158,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/13643275,kakao,,,,2025-10-14T08:13:52.569Z,2025-10-14T08:13:52.569Z
27449434,빈야사요가원,,충남 보령시 동현로 3,36.3523053937016,126.60856566507744,"가정,생활 > 미용 > 체형관리 > 다이어트,비만 > 단식원",http://place.map.kakao.com/27449434,kakao,,,,2025-10-14T08:13:52.569Z,2025-10-14T08:13:52.569Z
2006196936,플라잉필라테스빈야사요가,,울산 남구 번영로 109,35.5350904088655,129.328539808274,"스포츠,레저 > 요가,필라테스",http://place.map.kakao.com/2006196936,kakao,,,,2025-10-14T08:13:52.569Z,2025-10-14T08:13:52.569Z
8118356,가이아요가,02-822-8332,서울 동대문구 천장산로4길 48,37.59903688790687,127.05784718726352,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/8118356,kakao,,,,2025-10-14T08:13:52.569Z,2025-10-14T08:13:52.569Z
172644964,아샤요가,010-4223-0633,경북 구미시 봉곡로17길 28-9,36.15226335859471,128.3075309016397,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/172644964,kakao,,,,2025-10-14T08:13:52.569Z,2025-10-14T08:13:52.569Z
1757893368,아우라요가&필라테스,0502-5550-8849,서울 마포구 독막로 35,37.5483124401938,126.917484124059,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/1757893368,kakao,,,,2025-10-14T08:13:52.569Z,2025-10-14T08:13:55.114Z
11654667,더핫요가 반포자이점,02-599-5533,서울 서초구 잠원로 24,37.5071272337299,127.009839732367,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/11654667,kakao,,,,2025-10-14T08:13:52.569Z,2025-10-14T08:13:52.569Z
123596916,요가품,02-877-3860,서울 관악구 남부순환로 1937,37.4769187934928,126.964670365722,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/123596916,kakao,,,,2025-10-14T08:13:52.569Z,2025-10-14T08:13:52.569Z
101492732,븨요가스튜디오,0507-1333-8238,경기 성남시 분당구 성남대로331번길 3-9,37.3648460469233,127.107694805754,"스포츠,레저 > 요가,필라테스",http://place.map.kakao.com/101492732,kakao,,,,2025-10-14T08:13:52.570Z,2025-10-14T08:13:52.570Z
1171229249,요가 봄,0502-5552-1926,인천 연수구 컨벤시아대로 69,37.39552809159661,126.65057057114264,"스포츠,레저 > 스포츠시설",http://place.map.kakao.com/1171229249,kakao,,,,2025-10-14T08:13:52.570Z,2025-10-14T08:13:52.570Z
412972171,로라요가,031-213-2690,경기 수원시 영통구 센트럴파크로128번길 62,37.2957729304146,127.057335578571,"스포츠,레저 > 요가,필라테스",http://place.map.kakao.com/412972171,kakao,,,,2025-10-14T08:13:52.793Z,2025-10-14T08:13:52.793Z
1785774999,정정희 메디요가&필라테스,010-5375-4178,울산 남구 대공원입구로21번길 6,35.5340088678326,129.293871591981,"스포츠,레저 > 요가,필라테스",http://place.map.kakao.com/1785774999,kakao,,,,2025-10-14T08:13:52.794Z,2025-10-14T08:13:52.794Z
15677742,하타요가,051-326-0262,부산 사상구 학감대로 109-14,35.1405194629705,128.987995001017,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/15677742,kakao,,,,2025-10-14T08:13:52.840Z,2025-10-14T08:13:52.840Z
821919634,하타요가,055-351-1217,경남 밀양시 밀양대로 1770-1,35.4836811586856,128.752408889266,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/821919634,kakao,,,,2025-10-14T08:13:52.840Z,2025-10-14T08:13:52.840Z
23279142,하타요가,053-852-6668,경북 경산시 하양읍 하양역길 22,35.9112256603583,128.816447392619,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/23279142,kakao,,,,2025-10-14T08:13:52.840Z,2025-10-14T08:13:52.840Z
2051397243,목동하타요가,02-2648-8992,서울 양천구 오목로56길 10,37.5237106502681,126.873688728422,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/2051397243,kakao,,,,2025-10-14T08:13:52.840Z,2025-10-14T08:13:52.840Z
2048761783,인천하타요가,010-2437-4752,인천 연수구 첨단대로 40,37.3700258961742,126.650354721444,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/2048761783,kakao,,,,2025-10-14T08:13:52.840Z,2025-10-14T08:13:52.840Z
275049033,라자하타요가,053-322-6252,대구 북구 구암로 143,35.93202450551416,128.5565050451077,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/275049033,kakao,,,,2025-10-14T08:13:52.840Z,2025-10-14T08:13:52.840Z
1942545326,밤섬하타요가,0503-7152-3894,서울 마포구 토정로 159,37.54578700285456,126.92864209505645,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/1942545326,kakao,,,,2025-10-14T08:13:52.840Z,2025-10-14T08:13:52.840Z
711111339,연동하타요가,010-4462-8528,제주특별자치도 제주시 국기로 21,33.4797881890374,126.490011349499,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/711111339,kakao,,,,2025-10-14T08:13:52.840Z,2025-10-14T08:13:52.840Z
1886555549,목포하타요가,010-2735-5953,전남 목포시 유동로36번길 9,34.7849953668347,126.381650880652,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/1886555549,kakao,,,,2025-10-14T08:13:52.840Z,2025-10-14T08:13:52.840Z
396421740,외도하타요가,064-745-2280,제주특별자치도 제주시 우정로11길 4,33.4876672903663,126.431398832829,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/396421740,kakao,,,,2025-10-14T08:13:52.840Z,2025-10-14T08:13:52.840Z
2020666121,사직동하타요가,,서울 종로구 사직로6길 23,37.5722550703474,126.965757367228,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/2020666121,kakao,,,,2025-10-14T08:13:52.840Z,2025-10-14T08:13:52.840Z
865312194,청주하타요가,010-5263-9519,충북 청주시 흥덕구 청향로34번길 19,36.6386599520763,127.418801784848,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/865312194,kakao,,,,2025-10-14T08:13:52.840Z,2025-10-14T08:13:52.840Z
1406231422,함덕하타요가,0502-5553-1800,제주특별자치도 제주시 조천읍 신북로 185,33.534971163784945,126.63293266937157,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/1406231422,kakao,,,,2025-10-14T08:13:52.841Z,2025-10-14T08:13:52.841Z
1626596724,아라하타요가,0503-7150-1303,인천 서구 이음5로 30,37.5937992414713,126.710909195024,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/1626596724,kakao,,,,2025-10-14T08:13:52.841Z,2025-10-14T08:13:52.841Z
1570214980,아디티 하타요가,010-3287-3107,경기 안성시 공도읍 공도로 140,37.0019104262464,127.175689144263,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/1570214980,kakao,,,,2025-10-14T08:13:52.841Z,2025-10-14T08:13:52.841Z
802207916,이애숙 하타요가,010-7361-1300,경기 오산시 성호대로 104,37.1486330799336,127.072905639363,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/802207916,kakao,,,,2025-10-14T08:13:53.075Z,2025-10-14T08:13:53.075Z
2048002491,해운대하타요가,,부산 해운대구 해운대로 575,35.1614371381411,129.154412171062,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/2048002491,kakao,,,,2025-10-14T08:13:53.076Z,2025-10-14T08:13:53.076Z
336609375,한수풀하타요가,0502-5551-5856,제주특별자치도 제주시 한림읍 옹포남4길 8-5,33.39740098538573,126.25803033369014,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/336609375,kakao,,,,2025-10-14T08:13:53.076Z,2025-10-14T08:13:53.076Z
368070206,하타요가 한국요가연수원 양천수련원,010-9011-2163,서울 양천구 중앙로32길 55,37.519888808043156,126.8595145041608,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/368070206,kakao,,,,2025-10-14T08:13:53.076Z,2025-10-14T08:13:53.076Z
322566981,사마디하타요가,010-9911-7044,대구 북구 내곡로 75,35.90165875363166,128.5117192935988,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/322566981,kakao,,,,2025-10-14T08:13:53.076Z,2025-10-14T08:13:53.076Z
1917933459,조르다하타요가,0507-1379-5598,경북 경산시 하양읍 하양로 188,35.9173396209104,128.826129480335,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/1917933459,kakao,,,,2025-10-14T08:13:53.076Z,2025-10-14T08:13:53.076Z
535628189,es하타요가,010-9744-0391,강원특별자치도 강릉시 용지로96번길 4-1,37.758856755508,128.906463054301,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/535628189,kakao,,,,2025-10-14T08:13:53.076Z,2025-10-14T08:13:53.076Z
52513106,속초하타요가,010-5579-2731,강원특별자치도 속초시 엑스포로 27,38.19104170276404,128.58821941828,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/52513106,kakao,,,,2025-10-14T08:13:53.076Z,2025-10-14T08:13:53.076Z
507465176,청라하타요가,,인천 서구 크리스탈로74번길 7-21,37.5325673567135,126.638782448832,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/507465176,kakao,,,,2025-10-14T08:13:53.076Z,2025-10-14T08:13:53.076Z
817242376,하타요가진주,010-9029-9382,경남 진주시 강남로167번길 28,35.1824860059708,128.092924341853,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/817242376,kakao,,,,2025-10-14T08:13:53.076Z,2025-10-14T08:13:53.076Z
136757724,목감하타요가,010-3292-5633,경기 시흥시 남왕길 40,37.3828133330138,126.86190694766,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/136757724,kakao,,,,2025-10-14T08:13:53.076Z,2025-10-14T08:13:53.076Z
406890836,하타요가 안 개롱역점,0507-1423-3837,서울 송파구 오금로46길 8,37.4966319030782,127.136024839066,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/406890836,kakao,,,,2025-10-14T08:13:53.076Z,2025-10-14T08:13:53.076Z
1243681696,하타요가안 송파나루역점,0505-201-0505,서울 송파구 백제고분로 411,37.50789698312815,127.11027737042278,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/1243681696,kakao,,,,2025-10-14T08:13:53.076Z,2025-10-14T08:13:53.076Z
425769577,수원하타요가,010-9694-5272,경기 수원시 영통구 청명로 79,37.2538506379801,127.078591084272,"스포츠,레저 > 요가,필라테스",http://place.map.kakao.com/425769577,kakao,,,,2025-10-14T08:13:53.076Z,2025-10-14T08:13:53.076Z
997387069,창원하타요가,010-6771-1077,경남 창원시 의창구 평산로159번길 37,35.2554260746934,128.620083307228,"스포츠,레저 > 요가,필라테스",http://place.map.kakao.com/997387069,kakao,,,,2025-10-14T08:13:53.076Z,2025-10-14T08:13:53.076Z
1976518160,일산하타요가,,경기 고양시 일산동구 경의로 309,37.6574452580852,126.793502897897,"스포츠,레저 > 요가,필라테스",http://place.map.kakao.com/1976518160,kakao,,,,2025-10-14T08:13:53.326Z,2025-10-14T08:13:53.326Z
1963945541,김포하타요가,010-2704-5688,경기 김포시 김포한강7로22번길 186,37.6431184587919,126.639917934672,"스포츠,레저 > 요가,필라테스",http://place.map.kakao.com/1963945541,kakao,,,,2025-10-14T08:13:53.326Z,2025-10-14T08:13:53.326Z
2118825815,올리브하타요가앤필라테스,,대구 수성구 만촌로 158,35.8726598700726,128.640790576857,"스포츠,레저 > 요가,필라테스",http://place.map.kakao.com/2118825815,kakao,,,,2025-10-14T08:13:53.326Z,2025-10-14T08:13:53.326Z
1784826660,표선하타요가,,제주특별자치도 서귀포시 표선면 표선중앙로80번길 2,33.3261913329767,126.832294525424,"스포츠,레저 > 스포츠시설 > 헬스클럽",http://place.map.kakao.com/1784826660,kakao,,,,2025-10-14T08:13:53.326Z,2025-10-14T08:13:53.326Z
988392361,나디하타요가,,전남 순천시 가곡1길 7,34.979681353710085,127.48391485265618,"스포츠,레저 > 요가,필라테스",http://place.map.kakao.com/988392361,kakao,,,,2025-10-14T08:13:53.326Z,2025-10-14T08:13:53.326Z
830702131,락슈미하타요가,,부산 영도구 동삼동로 11,35.081220187268265,129.07182358212884,"스포츠,레저 > 요가,필라테스",http://place.map.kakao.com/830702131,kakao,,,,2025-10-14T08:13:53.326Z,2025-10-14T08:13:53.326Z
95190508,하타요가아쉬람 동해택견전수관,033-522-1118,강원특별자치도 동해시 한섬로 18,37.5196041741075,129.105771349489,"스포츠,레저 > 무예 > 택견",http://place.map.kakao.com/95190508,kakao,,,,2025-10-14T08:13:53.326Z,2025-10-14T08:13:53.326Z
384135703,바루나요가,010-2585-9304,경기 고양시 일산동구 중산로 105,37.68132813264908,126.78135663235044,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/384135703,kakao,,,,2025-10-14T08:13:53.326Z,2025-10-14T08:13:53.326Z
12082721,요가문화원,02-741-0079,서울 종로구 계동길 5,37.57738500917657,126.98637672342028,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/12082721,kakao,,,,2025-10-14T08:13:53.326Z,2025-10-14T08:13:53.326Z
1446927668,요가다락,0507-1356-4215,서울 송파구 송이로 79,37.49890607144348,127.12021249078813,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/1446927668,kakao,,,,2025-10-14T08:13:53.326Z,2025-10-14T08:13:53.326Z
1913269933,스와라요가,02-416-9717,서울 송파구 오금로 202,37.50783018130466,127.1160533593784,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/1913269933,kakao,,,,2025-10-14T08:13:53.326Z,2025-10-14T08:13:53.326Z
179158578,요가해,0502-5552-3729,서울 강남구 영동대로 221,37.4986574727937,127.068117178825,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/179158578,kakao,,,,2025-10-14T08:13:53.326Z,2025-10-14T08:13:53.326Z
345984713,비로소요가,010-9402-4648,충남 천안시 동남구 버들로 119,36.8066150905775,127.159675480621,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/345984713,kakao,,,,2025-10-14T08:13:53.326Z,2025-10-14T08:13:53.326Z
119327561,언와인드요가 마포,010-4512-5037,서울 마포구 마포대로1길 45,37.5414425201071,126.940247727496,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/119327561,kakao,,,,2025-10-14T08:13:53.326Z,2025-10-14T08:13:53.326Z
1308389436,아힘사요가&명상 신용산점,010-3291-0226,서울 용산구 새창로 217,37.5301889245363,126.967751947403,"스포츠,레저 > 명상",http://place.map.kakao.com/1308389436,kakao,,,,2025-10-14T08:13:53.365Z,2025-10-14T08:13:53.365Z
2121495173,금빛요가명상센터,0507-1338-0886,서울 마포구 백범로 205,37.54315680501207,126.95357033294177,"스포츠,레저 > 명상",http://place.map.kakao.com/2121495173,kakao,,,,2025-10-14T08:13:53.365Z,2025-10-14T08:13:54.326Z
1139379243,진기요가진기명상 숭산단전호흡,053-652-8889,대구 남구 대명로 39,35.83889015603346,128.56199086666115,"스포츠,레저 > 명상 > 단전호흡",http://place.map.kakao.com/1139379243,kakao,,,,2025-10-14T08:13:53.365Z,2025-10-14T08:13:53.365Z
949197183,진기요가 진기명상 숭산단전호흡 청주지원,043-902-8889,충북 청주시 흥덕구 장구봉로 18,36.6208815171537,127.436136102741,"스포츠,레저 > 명상 > 단전호흡",http://place.map.kakao.com/949197183,kakao,,,,2025-10-14T08:13:53.366Z,2025-10-14T08:13:53.366Z
25804555,박자방요가명상센터,031-772-7055,경기 양평군 양평읍 시민로 117,37.49077535307239,127.50479088613024,"스포츠,레저 > 명상 > 단전호흡",http://place.map.kakao.com/25804555,kakao,,,,2025-10-14T08:13:53.366Z,2025-10-14T08:13:53.366Z
1860145389,진기요가 진기명상 숭산단전호흡 예산지원,010-5325-9745,충남 예산군 예산읍 충서로 1247-8,36.7194508645151,126.83178987286,"스포츠,레저 > 명상 > 단전호흡",http://place.map.kakao.com/1860145389,kakao,,,,2025-10-14T08:13:53.366Z,2025-10-14T08:13:53.366Z
1065524468,요가명상 고요,010-6698-5665,제주특별자치도 제주시 승천로 64,33.4928289476865,126.541980765411,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/1065524468,kakao,,,,2025-10-14T08:13:53.366Z,2025-10-14T08:13:53.366Z
165414136,미소요가명상,010-3071-5141,서울 강동구 천호옛길 58,37.53420161764756,127.12403446000907,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/165414136,kakao,,,,2025-10-14T08:13:53.366Z,2025-10-14T08:13:53.366Z
339959782,무진요가명상,010-5904-4108,경남 김해시 주촌면 천곡로145번길 13,35.2271874509234,128.842726313118,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/339959782,kakao,,,,2025-10-14T08:13:53.366Z,2025-10-14T08:13:53.366Z
832863565,마유라 요가명상,010-4758-4177,서울 송파구 가락로21길 14,37.50356335248947,127.1110230774284,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/832863565,kakao,,,,2025-10-14T08:13:53.366Z,2025-10-14T08:13:53.366Z
22455283,리탐빌요가명상,02-3448-9901,서울 용산구 회나무로44길 2,37.540742192376406,126.99652399733236,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/22455283,kakao,,,,2025-10-14T08:13:53.366Z,2025-10-14T08:13:53.366Z
1520197842,쿠르마요가&명상,0503-7152-9821,서울 서초구 마방로6길 8-30,37.4740716461403,127.040788634968,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/1520197842,kakao,,,,2025-10-14T08:13:53.366Z,2025-10-14T08:13:53.366Z
13337439,아난다요가명상,010-7439-0034,서울 성북구 길음로 11,37.603678941352484,127.02336839171566,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/13337439,kakao,,,,2025-10-14T08:13:53.366Z,2025-10-14T08:13:53.366Z
1642164733,스윗요가명상,010-2284-8758,경기 남양주시 다산중앙로19번길 9,37.6145964662568,127.154537041308,"스포츠,레저 > 요가,필라테스 > 요가원",http://place.map.kakao.com/1642164733,kakao,,,,2025-10-14T08:13:53.598Z,2025-10-14T08:13:53.598Z
